Transaction ID,Invoice Date,Delivery Date,Sales Amount,Invoice Number,Customer ID
2293,2023-03-09,2023-03-13,430.28,3293,40
2294,2023-03-09,2023-03-12,831.53,3294,2
2295,2023-03-09,2023-03-14,715.96,3295,40
2296,2023-03-09,2023-03-13,1323.22,3296,23
2297,2023-03-09,2023-03-10,459.78,3297,5
2298,2023-03-09,2023-03-21,1038.01,3298,34
2299,2023-03-09,2023-03-12,2317.11,3299,10
2300,2023-03-09,2023-03-19,425.63,3300,27
2301,2023-03-09,2023-03-19,626.37,3301,42
2302,2023-03-09,2023-03-17,953.07,3302,4
2303,2023-03-09,2023-03-16,10.0,3303,4
2304,2023-03-09,2023-03-11,286.59,3304,8
2305,2023-03-09,2023-03-10,1155.35,3305,6
2306,2023-03-09,2023-03-12,912.16,3306,25
2307,2023-03-09,2023-03-14,1527.35,3307,27
2308,2023-03-09,2023-03-19,880.94,3308,47
2309,2023-03-09,2023-03-20,836.93,3309,50
2310,2023-03-09,2023-03-21,648.56,3310,40
2311,2023-03-09,2023-03-10,828.58,3311,20
2312,2023-03-09,2023-03-12,394.21,3312,27
2313,2023-03-09,2023-03-12,926.27,3313,7
2314,2023-03-09,2023-03-14,514.37,3314,23
2315,2023-03-09,2023-03-12,394.62,3315,20
2316,2023-03-09,2023-03-22,680.27,3316,49
2317,2023-03-09,2023-03-18,1225.58,3317,34
2318,2023-03-09,2023-03-10,1071.13,3318,29
2319,2023-03-09,2023-03-13,1333.8,3319,44
2320,2023-03-09,2023-03-22,538.38,3320,5
2321,2023-03-09,2023-03-22,993.4,3321,27
2322,2023-03-09,2023-03-19,1850.9,3322,12
2323,2023-03-09,2023-03-19,1698.76,3323,17
2324,2023-03-09,2023-03-13,362.68,3324,37
2325,2023-03-10,2023-03-11,495.8,3325,34
2326,2023-03-10,2023-03-12,1848.74,3326,30
2327,2023-03-10,2023-03-21,1225.78,3327,36
2328,2023-03-10,2023-03-11,904.63,3328,6
2329,2023-03-10,2023-03-16,848.79,3329,32
2330,2023-03-10,2023-03-13,1113.73,3330,32
2331,2023-03-10,2023-03-17,1120.0,3331,9
2332,2023-03-10,2023-03-15,733.42,3332,22
2333,2023-03-10,2023-03-19,918.4,3333,10
2334,2023-03-10,2023-03-17,715.89,3334,29
2335,2023-03-10,2023-03-14,1084.37,3335,11
2336,2023-03-10,2023-03-15,631.22,3336,28
2337,2023-03-10,2023-03-15,366.13,3337,2
2338,2023-03-10,2023-03-21,1737.69,3338,21
2339,2023-03-10,2023-03-15,965.21,3339,31
2340,2023-03-10,2023-03-20,1848.53,3340,41
2341,2023-03-10,2023-03-19,33.86,3341,17
2342,2023-03-10,2023-03-20,275.26,3342,27
2343,2023-03-10,2023-03-13,1233.4,3343,30
2344,2023-03-10,2023-03-16,965.63,3344,41
2345,2023-03-10,2023-03-18,421.15,3345,8
2346,2023-03-10,2023-03-21,1568.25,3346,37
2347,2023-03-10,2023-03-19,565.05,3347,5
2348,2023-03-11,2023-03-24,1599.28,3348,26
2349,2023-03-11,2023-03-18,964.78,3349,6
2350,2023-03-11,2023-03-23,465.03,3350,16
2351,2023-03-11,2023-03-14,665.63,3351,1
2352,2023-03-11,2023-03-12,1686.08,3352,9
2353,2023-03-11,2023-03-15,851.13,3353,21
2354,2023-03-11,2023-03-24,1486.17,3354,7
2355,2023-03-11,2023-03-17,1700.22,3355,43
2356,2023-03-11,2023-03-14,959.79,3356,15
2357,2023-03-11,2023-03-12,888.4,3357,24
2358,2023-03-11,2023-03-17,797.52,3358,5
2359,2023-03-11,2023-03-12,1176.05,3359,38
2360,2023-03-11,2023-03-20,1752.97,3360,29
2361,2023-03-11,2023-03-22,386.48,3361,46
2362,2023-03-11,2023-03-23,1109.58,3362,46
2363,2023-03-11,2023-03-12,1087.94,3363,11
2364,2023-03-11,2023-03-24,97.91,3364,4
2365,2023-03-11,2023-03-17,556.27,3365,10
2366,2023-03-11,2023-03-12,658.73,3366,34
2367,2023-03-11,2023-03-23,1382.01,3367,4
2368,2023-03-11,2023-03-18,1469.48,3368,10
2369,2023-03-11,2023-03-14,62.31,3369,33
2370,2023-03-11,2023-03-17,1319.6,3370,46
2371,2023-03-11,2023-03-18,1254.96,3371,18
2372,2023-03-11,2023-03-12,1289.19,3372,12
2373,2023-03-11,2023-03-12,1076.37,3373,23
2374,2023-03-11,2023-03-24,1475.22,3374,44
2375,2023-03-11,2023-03-16,1585.76,3375,25
2376,2023-03-11,2023-03-17,183.07,3376,37
2377,2023-03-11,2023-03-20,975.64,3377,4
2378,2023-03-11,2023-03-12,872.76,3378,13
2379,2023-03-12,2023-03-25,713.63,3379,18
2380,2023-03-12,2023-03-16,772.75,3380,29
2381,2023-03-12,2023-03-22,1093.39,3381,44
2382,2023-03-12,2023-03-20,351.7,3382,30
2383,2023-03-12,2023-03-22,1335.31,3383,48
2384,2023-03-12,2023-03-21,815.44,3384,38
2385,2023-03-12,2023-03-25,1437.32,3385,28
2386,2023-03-12,2023-03-15,690.03,3386,7
2387,2023-03-12,2023-03-23,662.94,3387,24
2388,2023-03-12,2023-03-14,527.27,3388,41
2389,2023-03-12,2023-03-16,692.82,3389,10
2390,2023-03-12,2023-03-14,599.29,3390,37
2391,2023-03-12,2023-03-13,1217.37,3391,27
2392,2023-03-12,2023-03-24,1523.55,3392,21
2393,2023-03-12,2023-03-15,1193.93,3393,36
2394,2023-03-12,2023-03-19,961.29,3394,43
2395,2023-03-12,2023-03-25,1243.44,3395,29
2396,2023-03-12,2023-03-25,981.79,3396,7
2397,2023-03-12,2023-03-13,1014.29,3397,13
2398,2023-03-12,2023-03-14,846.68,3398,45
2399,2023-03-12,2023-03-13,1418.3,3399,23
2400,2023-03-13,2023-03-21,10.0,3400,50
2401,2023-03-13,2023-03-18,10.0,3401,25
2402,2023-03-13,2023-03-21,1513.61,3402,41
2403,2023-03-13,2023-03-16,901.74,3403,45
2404,2023-03-13,2023-03-26,1458.62,3404,13
2405,2023-03-13,2023-03-25,695.96,3405,37
2406,2023-03-13,2023-03-20,1837.12,3406,30
2407,2023-03-13,2023-03-21,931.74,3407,26
2408,2023-03-13,2023-03-19,1224.7,3408,12
2409,2023-03-13,2023-03-26,776.43,3409,1
2410,2023-03-13,2023-03-26,551.43,3410,18
2411,2023-03-13,2023-03-20,129.54,3411,21
2412,2023-03-13,2023-03-25,1392.85,3412,24
2413,2023-03-13,2023-03-15,1197.71,3413,17
2414,2023-03-13,2023-03-21,1046.85,3414,42
2415,2023-03-13,2023-03-18,430.69,3415,9
2416,2023-03-13,2023-03-20,1707.73,3416,40
2417,2023-03-13,2023-03-14,1052.94,3417,28
2418,2023-03-13,2023-03-18,1351.44,3418,15
2419,2023-03-13,2023-03-14,998.51,3419,13
2420,2023-03-13,2023-03-25,455.29,3420,28
2421,2023-03-13,2023-03-26,1496.22,3421,17
2422,2023-03-13,2023-03-21,1225.38,3422,9
2423,2023-03-13,2023-03-17,909.3,3423,21
2424,2023-03-13,2023-03-17,1216.84,3424,30
2425,2023-03-14,2023-03-16,1408.77,3425,11
2426,2023-03-14,2023-03-19,1330.1,3426,30
2427,2023-03-14,2023-03-15,144.34,3427,36
2428,2023-03-14,2023-03-23,254.9,3428,25
2429,2023-03-14,2023-03-19,1366.42,3429,7
2430,2023-03-14,2023-03-20,651.94,3430,20
2431,2023-03-14,2023-03-16,475.69,3431,35
2432,2023-03-14,2023-03-24,1186.05,3432,10
2433,2023-03-14,2023-03-24,460.53,3433,35
2434,2023-03-14,2023-03-15,760.43,3434,1
2435,2023-03-14,2023-03-18,1426.13,3435,14
2436,2023-03-14,2023-03-21,242.93,3436,45
2437,2023-03-14,2023-03-20,315.87,3437,5
2438,2023-03-14,2023-03-24,194.5,3438,40
2439,2023-03-14,2023-03-15,569.42,3439,44
2440,2023-03-14,2023-03-15,1041.36,3440,38
2441,2023-03-14,2023-03-22,690.61,3441,34
2442,2023-03-14,2023-03-18,1751.67,3442,24
2443,2023-03-14,2023-03-19,1227.65,3443,4
2444,2023-03-14,2023-03-27,990.59,3444,27
2445,2023-03-14,2023-03-21,1633.7,3445,5
2446,2023-03-14,2023-03-22,334.6,3446,43
2447,2023-03-14,2023-03-24,1433.29,3447,13
2448,2023-03-14,2023-03-21,881.87,3448,40
2449,2023-03-14,2023-03-16,772.34,3449,21
2450,2023-03-14,2023-03-18,1305.54,3450,37
2451,2023-03-14,2023-03-24,793.75,3451,32
2452,2023-03-14,2023-03-26,1090.95,3452,38
2453,2023-03-14,2023-03-15,950.04,3453,31
2454,2023-03-15,2023-03-25,1153.23,3454,32
2455,2023-03-15,2023-03-24,746.46,3455,15
2456,2023-03-15,2023-03-18,1463.38,3456,48
2457,2023-03-15,2023-03-27,10.0,3457,30
2458,2023-03-15,2023-03-18,1320.45,3458,43
2459,2023-03-15,2023-03-25,54.38,3459,7
2460,2023-03-15,2023-03-24,623.28,3460,38
2461,2023-03-15,2023-03-25,1261.18,3461,31
2462,2023-03-15,2023-03-18,10.0,3462,44
2463,2023-03-15,2023-03-23,1083.24,3463,26
2464,2023-03-15,2023-03-17,314.33,3464,36
2465,2023-03-15,2023-03-28,515.47,3465,46
2466,2023-03-15,2023-03-18,492.46,3466,43
2467,2023-03-15,2023-03-17,328.33,3467,26
2468,2023-03-15,2023-03-16,135.19,3468,44
2469,2023-03-15,2023-03-17,2035.59,3469,2
2470,2023-03-15,2023-03-23,908.76,3470,43
2471,2023-03-15,2023-03-24,381.29,3471,45
2472,2023-03-16,2023-03-29,718.94,3472,43
2473,2023-03-16,2023-03-18,1018.33,3473,9
2474,2023-03-16,2023-03-23,810.65,3474,48
2475,2023-03-16,2023-03-21,366.58,3475,5
2476,2023-03-16,2023-03-19,550.38,3476,27
2477,2023-03-16,2023-03-25,1592.86,3477,12
2478,2023-03-16,2023-03-22,298.64,3478,35
2479,2023-03-16,2023-03-27,10.0,3479,29
2480,2023-03-16,2023-03-17,806.02,3480,16
2481,2023-03-16,2023-03-21,34.14,3481,19
2482,2023-03-16,2023-03-23,545.11,3482,49
2483,2023-03-16,2023-03-20,374.03,3483,43
2484,2023-03-16,2023-03-24,378.41,3484,27
2485,2023-03-16,2023-03-26,1034.76,3485,18
2486,2023-03-16,2023-03-21,1128.53,3486,41
2487,2023-03-16,2023-03-25,597.05,3487,13
2488,2023-03-16,2023-03-25,952.81,3488,30
2489,2023-03-16,2023-03-25,572.14,3489,26
2490,2023-03-16,2023-03-17,1200.42,3490,6
2491,2023-03-16,2023-03-18,261.17,3491,3
2492,2023-03-16,2023-03-19,1082.62,3492,23
2493,2023-03-16,2023-03-20,1120.54,3493,12
2494,2023-03-16,2023-03-26,2167.99,3494,41
2495,2023-03-16,2023-03-25,122.78,3495,41
2496,2023-03-16,2023-03-26,2327.88,3496,15
2497,2023-03-16,2023-03-29,1378.34,3497,1
2498,2023-03-16,2023-03-22,1913.66,3498,50
2499,2023-03-16,2023-03-17,1452.63,3499,47
2500,2023-03-16,2023-03-28,528.23,3500,8
2501,2023-03-16,2023-03-25,1328.92,3501,31
2502,2023-03-16,2023-03-22,667.17,3502,11
2503,2023-03-17,2023-03-21,955.93,3503,17
2504,2023-03-17,2023-03-21,412.66,3504,27
2505,2023-03-17,2023-03-20,660.65,3505,31
2506,2023-03-17,2023-03-24,1448.49,3506,27
2507,2023-03-17,2023-03-20,1218.98,3507,14
2508,2023-03-17,2023-03-19,1512.12,3508,23
2509,2023-03-17,2023-03-27,301.09,3509,5
2510,2023-03-17,2023-03-25,64.78,3510,30
2511,2023-03-17,2023-03-21,1550.86,3511,34
2512,2023-03-17,2023-03-25,1513.84,3512,47
2513,2023-03-17,2023-03-18,1105.77,3513,19
2514,2023-03-17,2023-03-22,1209.61,3514,31
2515,2023-03-17,2023-03-30,1432.52,3515,16
2516,2023-03-17,2023-03-26,1090.76,3516,45
2517,2023-03-17,2023-03-18,1268.33,3517,27
2518,2023-03-17,2023-03-28,1407.41,3518,26
2519,2023-03-17,2023-03-30,953.24,3519,39
2520,2023-03-17,2023-03-21,827.2,3520,29
2521,2023-03-17,2023-03-23,1191.03,3521,49
2522,2023-03-17,2023-03-27,2132.31,3522,39
2523,2023-03-17,2023-03-25,576.16,3523,44
2524,2023-03-18,2023-03-21,784.63,3524,45
2525,2023-03-18,2023-03-23,121.79,3525,29
2526,2023-03-18,2023-03-25,1217.4,3526,45
2527,2023-03-18,2023-03-19,735.03,3527,46
2528,2023-03-18,2023-03-25,299.83,3528,47
2529,2023-03-18,2023-03-31,968.2,3529,31
2530,2023-03-18,2023-03-30,1747.32,3530,2
2531,2023-03-18,2023-03-29,823.99,3531,6
2532,2023-03-18,2023-03-26,869.74,3532,9
2533,2023-03-18,2023-03-26,1727.85,3533,15
2534,2023-03-18,2023-03-27,997.5,3534,20
2535,2023-03-18,2023-03-24,396.18,3535,48
2536,2023-03-18,2023-03-30,1344.5,3536,2
2537,2023-03-18,2023-03-24,1562.3,3537,3
2538,2023-03-18,2023-03-20,899.81,3538,30
2539,2023-03-18,2023-03-21,1065.25,3539,8
2540,2023-03-18,2023-03-22,344.41,3540,40
2541,2023-03-18,2023-03-22,564.71,3541,21
2542,2023-03-18,2023-03-26,833.48,3542,39
2543,2023-03-18,2023-03-19,1038.47,3543,43
2544,2023-03-18,2023-03-28,690.13,3544,13
2545,2023-03-18,2023-03-22,814.61,3545,40
2546,2023-03-18,2023-03-29,938.09,3546,41
2547,2023-03-18,2023-03-30,500.99,3547,48
2548,2023-03-18,2023-03-31,865.6,3548,37
2549,2023-03-18,2023-03-29,1577.97,3549,32
2550,2023-03-18,2023-03-29,701.99,3550,14
2551,2023-03-18,2023-03-22,549.53,3551,1
2552,2023-03-18,2023-03-19,2042.56,3552,27
2553,2023-03-19,2023-03-22,1112.8,3553,24
2554,2023-03-19,2023-03-24,613.58,3554,49
2555,2023-03-19,2023-03-25,1321.75,3555,22
2556,2023-03-19,2023-03-28,1128.05,3556,14
2557,2023-03-19,2023-03-28,714.91,3557,45
2558,2023-03-19,2023-03-28,975.52,3558,8
2559,2023-03-19,2023-03-30,854.28,3559,27
2560,2023-03-19,2023-03-20,1495.04,3560,3
2561,2023-03-19,2023-03-31,1340.67,3561,33
2562,2023-03-19,2023-03-28,10.0,3562,47
2563,2023-03-19,2023-04-01,1951.45,3563,21
2564,2023-03-19,2023-03-27,855.84,3564,32
2565,2023-03-19,2023-03-21,1861.18,3565,40
2566,2023-03-19,2023-04-01,1358.03,3566,41
2567,2023-03-19,2023-03-30,1124.11,3567,45
2568,2023-03-19,2023-03-20,952.92,3568,44
2569,2023-03-19,2023-03-20,2379.39,3569,41
2570,2023-03-19,2023-03-31,864.18,3570,32
2571,2023-03-19,2023-03-25,664.33,3571,24
2572,2023-03-19,2023-03-28,709.35,3572,11
2573,2023-03-19,2023-03-26,1000.53,3573,37
2574,2023-03-19,2023-03-24,999.66,3574,21
2575,2023-03-19,2023-03-30,1502.01,3575,18
2576,2023-03-19,2023-03-21,1379.12,3576,11
2577,2023-03-19,2023-03-20,1379.75,3577,27
2578,2023-03-19,2023-03-21,885.88,3578,43
2579,2023-03-19,2023-03-20,1338.26,3579,38
2580,2023-03-19,2023-03-22,1390.65,3580,1
2581,2023-03-20,2023-03-26,960.34,3581,29
2582,2023-03-20,2023-04-02,1139.6,3582,21
2583,2023-03-20,2023-03-28,1390.02,3583,29
2584,2023-03-20,2023-03-23,1105.58,3584,9
2585,2023-03-20,2023-03-30,1153.29,3585,7
2586,2023-03-20,2023-03-29,1703.55,3586,38
2587,2023-03-20,2023-03-30,1109.51,3587,31
2588,2023-03-20,2023-03-25,696.13,3588,27
2589,2023-03-20,2023-03-27,327.16,3589,42
2590,2023-03-20,2023-03-28,1056.58,3590,32
2591,2023-03-20,2023-03-23,834.27,3591,5
2592,2023-03-20,2023-03-22,1404.16,3592,33
2593,2023-03-20,2023-03-22,1788.85,3593,15
2594,2023-03-20,2023-03-25,485.15,3594,5
2595,2023-03-20,2023-03-21,557.08,3595,20
2596,2023-03-20,2023-03-22,987.92,3596,38
2597,2023-03-20,2023-04-02,600.03,3597,37
2598,2023-03-21,2023-03-30,888.99,3598,17
2599,2023-03-21,2023-03-28,731.91,3599,50
2600,2023-03-21,2023-03-27,496.11,3600,4
2601,2023-03-21,2023-03-30,1412.94,3601,21
2602,2023-03-21,2023-03-28,1037.64,3602,34
2603,2023-03-21,2023-04-01,1915.18,3603,40
2604,2023-03-21,2023-03-26,1179.5,3604,5
2605,2023-03-21,2023-03-30,1644.27,3605,4
2606,2023-03-21,2023-03-27,635.6,3606,22
2607,2023-03-21,2023-03-27,629.4,3607,14
2608,2023-03-21,2023-04-01,2110.44,3608,4
2609,2023-03-21,2023-03-25,695.54,3609,8
2610,2023-03-21,2023-04-03,525.43,3610,3
2611,2023-03-21,2023-04-02,414.38,3611,46
2612,2023-03-21,2023-03-22,1957.88,3612,29
2613,2023-03-21,2023-03-26,862.65,3613,26
2614,2023-03-21,2023-04-01,1201.7,3614,50
2615,2023-03-21,2023-03-30,1075.7,3615,30
2616,2023-03-21,2023-04-03,638.3,3616,12
2617,2023-03-21,2023-03-29,851.85,3617,15
2618,2023-03-21,2023-03-29,1422.84,3618,41
2619,2023-03-21,2023-03-26,387.07,3619,2
2620,2023-03-21,2023-04-02,1337.08,3620,1
2621,2023-03-21,2023-03-30,1717.02,3621,47
2622,2023-03-21,2023-03-24,1146.19,3622,47
2623,2023-03-21,2023-03-24,1666.7,3623,28
2624,2023-03-21,2023-03-22,314.29,3624,40
2625,2023-03-21,2023-03-30,84.98,3625,35
2626,2023-03-21,2023-03-27,1121.32,3626,34
2627,2023-03-22,2023-03-24,706.83,3627,4
2628,2023-03-22,2023-03-30,1439.38,3628,18
2629,2023-03-22,2023-04-03,844.78,3629,12
2630,2023-03-22,2023-03-31,1073.6,3630,50
2631,2023-03-22,2023-03-31,1040.49,3631,21
2632,2023-03-22,2023-03-24,1056.44,3632,10
2633,2023-03-22,2023-03-24,728.68,3633,21
2634,2023-03-22,2023-04-04,317.68,3634,40
2635,2023-03-22,2023-03-29,890.4,3635,25
2636,2023-03-22,2023-04-02,1725.02,3636,50
2637,2023-03-22,2023-03-26,695.59,3637,17
2638,2023-03-22,2023-04-04,692.83,3638,6
2639,2023-03-22,2023-03-23,1078.82,3639,14
2640,2023-03-22,2023-03-30,411.45,3640,37
2641,2023-03-22,2023-03-24,1501.74,3641,40
2642,2023-03-22,2023-03-25,459.13,3642,40
2643,2023-03-22,2023-03-27,855.35,3643,18
2644,2023-03-22,2023-03-25,2269.45,3644,30
2645,2023-03-22,2023-03-29,428.72,3645,9
2646,2023-03-22,2023-03-29,1736.19,3646,14
2647,2023-03-22,2023-03-24,1060.62,3647,46
2648,2023-03-22,2023-04-04,1131.16,3648,46
2649,2023-03-22,2023-04-04,595.32,3649,17
2650,2023-03-22,2023-03-29,1399.38,3650,34
2651,2023-03-22,2023-04-02,817.04,3651,46
2652,2023-03-23,2023-03-29,426.11,3652,22
2653,2023-03-23,2023-04-02,1727.83,3653,32
2654,2023-03-23,2023-04-01,807.08,3654,12
2655,2023-03-23,2023-04-05,70.31,3655,16
2656,2023-03-23,2023-04-01,865.65,3656,22
2657,2023-03-23,2023-03-25,1404.03,3657,38
2658,2023-03-23,2023-03-30,1324.18,3658,50
2659,2023-03-23,2023-03-28,679.56,3659,39
2660,2023-03-23,2023-04-05,511.26,3660,2
2661,2023-03-23,2023-03-29,316.91,3661,45
2662,2023-03-23,2023-03-24,988.62,3662,8
2663,2023-03-23,2023-03-30,1075.5,3663,44
2664,2023-03-23,2023-03-29,1354.48,3664,1
2665,2023-03-23,2023-03-27,925.48,3665,41
2666,2023-03-23,2023-03-24,910.67,3666,40
2667,2023-03-23,2023-04-01,860.75,3667,41
2668,2023-03-23,2023-03-27,1076.35,3668,5
2669,2023-03-23,2023-03-25,933.17,3669,45
2670,2023-03-23,2023-03-31,1469.54,3670,46
2671,2023-03-23,2023-03-25,1155.42,3671,36
2672,2023-03-23,2023-03-28,1054.0,3672,17
2673,2023-03-23,2023-04-03,979.13,3673,41
2674,2023-03-23,2023-03-29,529.09,3674,30
2675,2023-03-23,2023-04-03,999.67,3675,15
2676,2023-03-23,2023-04-05,676.74,3676,20
2677,2023-03-23,2023-03-31,1173.28,3677,36
2678,2023-03-23,2023-04-03,895.57,3678,2
2679,2023-03-23,2023-03-24,1832.16,3679,45
2680,2023-03-24,2023-03-25,369.02,3680,4
2681,2023-03-24,2023-04-05,10.0,3681,50
2682,2023-03-24,2023-03-28,1133.83,3682,24
2683,2023-03-24,2023-03-29,678.38,3683,48
2684,2023-03-24,2023-04-06,1080.53,3684,42
2685,2023-03-24,2023-04-06,382.18,3685,2
2686,2023-03-24,2023-04-02,1954.48,3686,46
2687,2023-03-24,2023-04-04,806.74,3687,2
2688,2023-03-24,2023-03-31,646.03,3688,50
2689,2023-03-24,2023-03-31,1945.25,3689,1
2690,2023-03-24,2023-04-01,1420.17,3690,13
2691,2023-03-24,2023-03-29,1694.76,3691,6
2692,2023-03-24,2023-03-29,913.91,3692,22
2693,2023-03-24,2023-03-25,1023.45,3693,17
2694,2023-03-24,2023-04-02,701.64,3694,49
2695,2023-03-24,2023-03-30,643.26,3695,22
2696,2023-03-24,2023-04-02,1199.12,3696,43
2697,2023-03-24,2023-03-27,815.77,3697,6
2698,2023-03-24,2023-03-29,2110.41,3698,3
2699,2023-03-24,2023-03-26,1421.26,3699,46
2700,2023-03-24,2023-04-03,1941.63,3700,6
2701,2023-03-24,2023-03-29,10.0,3701,17
2702,2023-03-24,2023-04-06,1947.71,3702,35
2703,2023-03-24,2023-04-06,10.0,3703,49
2704,2023-03-25,2023-04-07,369.54,3704,50
2705,2023-03-25,2023-04-02,123.68,3705,37
2706,2023-03-25,2023-04-05,1121.52,3706,47
2707,2023-03-25,2023-03-27,990.9,3707,35
2708,2023-03-25,2023-04-02,1397.46,3708,23
2709,2023-03-25,2023-03-29,955.77,3709,8
2710,2023-03-25,2023-04-04,1612.55,3710,7
2711,2023-03-25,2023-04-04,533.65,3711,50
2712,2023-03-25,2023-03-26,1624.08,3712,10
2713,2023-03-25,2023-04-07,984.63,3713,26
2714,2023-03-25,2023-03-30,2177.93,3714,10
2715,2023-03-25,2023-04-07,1435.95,3715,19
2716,2023-03-25,2023-03-26,848.17,3716,23
2717,2023-03-25,2023-04-01,982.96,3717,31
2718,2023-03-25,2023-04-02,495.44,3718,33
2719,2023-03-26,2023-03-29,1179.68,3719,2
2720,2023-03-26,2023-03-29,847.9,3720,28
2721,2023-03-26,2023-04-02,1362.08,3721,32
2722,2023-03-26,2023-03-30,331.0,3722,33
2723,2023-03-26,2023-03-29,835.16,3723,9
2724,2023-03-26,2023-04-03,420.24,3724,29
2725,2023-03-26,2023-03-29,451.33,3725,15
2726,2023-03-26,2023-04-08,1303.03,3726,18
2727,2023-03-26,2023-04-02,1562.25,3727,18
2728,2023-03-26,2023-03-28,10.0,3728,7
2729,2023-03-26,2023-04-06,1930.94,3729,14
2730,2023-03-26,2023-04-06,1702.04,3730,29
2731,2023-03-26,2023-03-27,326.66,3731,50
2732,2023-03-26,2023-04-07,1413.42,3732,19
2733,2023-03-26,2023-04-01,769.91,3733,5
2734,2023-03-26,2023-04-03,950.95,3734,41
2735,2023-03-26,2023-03-27,1301.03,3735,50
2736,2023-03-26,2023-04-08,1240.0,3736,45
2737,2023-03-26,2023-04-05,713.5,3737,5
2738,2023-03-26,2023-04-07,711.38,3738,15
2739,2023-03-26,2023-04-04,740.89,3739,26
2740,2023-03-26,2023-03-29,1571.41,3740,24
2741,2023-03-26,2023-03-29,69.09,3741,19
2742,2023-03-26,2023-03-30,919.04,3742,20
2743,2023-03-26,2023-04-06,1786.27,3743,43
2744,2023-03-26,2023-03-27,1351.85,3744,9
2745,2023-03-27,2023-04-05,1525.48,3745,28
2746,2023-03-27,2023-04-07,925.97,3746,16
2747,2023-03-27,2023-03-30,418.22,3747,11
2748,2023-03-27,2023-04-09,1027.84,3748,34
2749,2023-03-27,2023-04-06,655.53,3749,25
2750,2023-03-27,2023-03-31,2115.34,3750,40
2751,2023-03-27,2023-03-28,920.91,3751,21
2752,2023-03-27,2023-03-31,1318.73,3752,5
2753,2023-03-27,2023-04-09,1851.2,3753,11
2754,2023-03-27,2023-03-28,451.63,3754,43
2755,2023-03-27,2023-04-01,10.0,3755,9
2756,2023-03-27,2023-04-01,1245.01,3756,11
2757,2023-03-27,2023-04-07,1339.16,3757,37
2758,2023-03-27,2023-04-03,792.95,3758,41
2759,2023-03-27,2023-04-04,421.87,3759,1
2760,2023-03-27,2023-03-31,1154.91,3760,26
2761,2023-03-27,2023-04-03,988.13,3761,10
2762,2023-03-27,2023-03-31,1161.1,3762,40
2763,2023-03-27,2023-03-30,433.52,3763,19
2764,2023-03-27,2023-04-02,1162.4,3764,16
2765,2023-03-27,2023-03-31,1409.77,3765,45
2766,2023-03-27,2023-03-30,247.06,3766,37
2767,2023-03-27,2023-04-05,1730.21,3767,50
2768,2023-03-27,2023-04-01,1127.25,3768,41
2769,2023-03-27,2023-04-09,1425.47,3769,4
2770,2023-03-27,2023-04-03,360.53,3770,14
2771,2023-03-27,2023-04-08,1341.29,3771,30
2772,2023-03-27,2023-04-02,177.68,3772,7
2773,2023-03-27,2023-04-06,525.88,3773,12
2774,2023-03-27,2023-04-01,1131.68,3774,24
2775,2023-03-28,2023-04-04,862.02,3775,39
2776,2023-03-28,2023-04-08,1013.75,3776,43
2777,2023-03-28,2023-04-03,1963.69,3777,22
2778,2023-03-28,2023-04-07,1005.91,3778,47
2779,2023-03-28,2023-03-30,1354.85,3779,30
2780,2023-03-28,2023-04-10,966.62,3780,39
2781,2023-03-28,2023-04-10,951.81,3781,20
2782,2023-03-28,2023-04-10,510.87,3782,26
2783,2023-03-28,2023-03-31,1184.06,3783,49
2784,2023-03-28,2023-03-30,2267.74,3784,5
2785,2023-03-28,2023-04-09,1043.93,3785,40
2786,2023-03-28,2023-03-31,866.5,3786,42
2787,2023-03-28,2023-03-29,1570.07,3787,6
2788,2023-03-28,2023-04-05,1511.4,3788,34
2789,2023-03-28,2023-04-03,1219.53,3789,5
2790,2023-03-28,2023-04-10,845.82,3790,10
2791,2023-03-28,2023-03-30,1572.21,3791,28
2792,2023-03-28,2023-04-05,1060.47,3792,3
2793,2023-03-28,2023-04-03,1456.88,3793,13
2794,2023-03-28,2023-04-04,590.35,3794,48
2795,2023-03-28,2023-04-08,706.65,3795,47
2796,2023-03-28,2023-03-29,1048.44,3796,2
2797,2023-03-28,2023-04-04,382.4,3797,35
2798,2023-03-28,2023-03-31,815.05,3798,50
2799,2023-03-28,2023-04-08,360.23,3799,47
2800,2023-03-28,2023-04-09,227.62,3800,28
2801,2023-03-28,2023-04-05,2218.0,3801,37
2802,2023-03-28,2023-04-03,695.51,3802,23
2803,2023-03-28,2023-04-01,739.48,3803,43
2804,2023-03-28,2023-04-08,1040.11,3804,23
2805,2023-03-29,2023-04-06,469.13,3805,35
2806,2023-03-29,2023-04-07,749.17,3806,41
2807,2023-03-29,2023-04-08,1917.2,3807,39
2808,2023-03-29,2023-03-31,1179.05,3808,32
2809,2023-03-29,2023-04-04,1493.04,3809,2
